id,fips,econ_year,unemp_rate,num_unemployed
12829,51735,2017,3.4,212
12830,51740,2017,5.3,2363
12831,51750,2017,4.9,409
12832,51760,2017,4.3,5008
12833,51770,2017,4.1,2023
12834,51775,2017,3.7,484
12835,51790,2017,3.5,423
12836,51800,2017,4,1785
12837,51810,2017,3.5,8175
12838,51820,2017,4,415
12839,51830,2017,5.1,348
12840,51840,2017,3.6,525
12841,53000,2017,4.6,172058
12842,53001,2017,5.6,500
12843,53003,2017,4.1,423
12844,53005,2017,5.4,5257
12845,53007,2017,4.8,2105
12846,53009,2017,6.7,1857
12847,53011,2017,5,11369
12848,53013,2017,5.5,98
12849,53015,2017,6,2729
12850,53017,2017,5.6,1172
12851,53019,2017,10.8,272
12852,53021,2017,6.2,2537
12853,53023,2017,5.2,47
12854,53025,2017,6.1,2773
12855,53027,2017,6.9,1933
12856,53029,2017,5.1,1732
12857,53031,2017,6,715
12858,53033,2017,3.5,43557
12859,53035,2017,4.8,5769
12860,53037,2017,5.2,1163
12861,53039,2017,5.8,578
12862,53041,2017,6.5,2151
12863,53043,2017,4.9,241
12864,53045,2017,6.5,1537
12865,53047,2017,6.7,1397
12866,53049,2017,6.9,579
12867,53051,2017,7.3,344
12868,53053,2017,5.3,21929
12869,53055,2017,3.9,318
12870,53057,2017,5.4,3193
12871,53059,2017,6,317
12872,53061,2017,3.9,16603
12873,53063,2017,5.3,12696
12874,53065,2017,7.1,1291
12875,53067,2017,4.9,6563
12876,53069,2017,7.1,93
12877,53071,2017,4.9,1406
12878,53073,2017,4.9,5400
12879,53075,2017,4.3,1004
12880,53077,2017,6.7,8412
12881,54000,2017,5.2,41035
12882,54001,2017,5.9,401
12883,54003,2017,3.7,2068
12884,54005,2017,6.4,489
12885,54007,2017,7.5,398
12886,54009,2017,6.1,600
12887,54011,2017,4.6,1905
12888,54013,2017,10.9,263
12889,54015,2017,8.7,275
12890,54017,2017,4.3,167
12891,54019,2017,6.4,1016
12892,54021,2017,7.2,174
12893,54023,2017,5.6,334
12894,54025,2017,4.9,772
12895,54027,2017,3.9,409
12896,54029,2017,6.1,783
12897,54031,2017,4.9,292
12898,54033,2017,4.8,1615
12899,54035,2017,5.7,691
12900,54037,2017,3.1,916
12901,54039,2017,5.1,4255
12902,54041,2017,6.7,436
12903,54043,2017,6.9,495
12904,54045,2017,7.5,811
12905,54047,2017,9,422
12906,54049,2017,5.3,1352
12907,54051,2017,6,840
12908,54053,2017,6.8,679
12909,54055,2017,5.9,1256
12910,54057,2017,5.3,649
12911,54059,2017,8.7,588
12912,54061,2017,3.7,1983
12913,54063,2017,4.4,262
12914,54065,2017,4,312
12915,54067,2017,7.2,668
12916,54069,2017,4.7,993
12917,54071,2017,3.8,135
12918,54073,2017,7.1,201
12919,54075,2017,6,224
12920,54077,2017,5,759
12921,54079,2017,4.7,1244
12922,54081,2017,5.4,1591
12923,54083,2017,5.4,661
12924,54085,2017,5.5,244
12925,54087,2017,8.8,442
12926,54089,2017,5.9,261
12927,54091,2017,4.9,386
12928,54093,2017,5.2,178
12929,54095,2017,7.7,250
12930,54097,2017,6.2,584
12931,54099,2017,5.8,915
12932,54101,2017,6.3,210
12933,54103,2017,7.6,514
12934,54105,2017,7.9,175
12935,54107,2017,5.5,2003
12936,54109,2017,7.1,490
12937,55000,2017,3.3,102141
12938,55001,2017,5.1,415
12939,55003,2017,4.5,357
12940,55005,2017,3.5,856
12941,55007,2017,5.2,390
12942,55009,2017,2.9,4174
12943,55011,2017,3.7,245
12944,55013,2017,4.8,352
12945,55015,2017,2.8,775
12946,55017,2017,3.5,1162
12947,55019,2017,3,542
12948,55021,2017,2.9,931
12949,55023,2017,4.1,324
12950,55025,2017,2.4,7672
12951,55027,2017,2.9,1394
12952,55029,2017,3.8,591
12953,55031,2017,4.4,1040
12954,55033,2017,3.3,794
12955,55035,2017,2.9,1714
12956,55037,2017,4.6,106
12957,55039,2017,2.8,1607
12958,55041,2017,5,201
12959,55043,2017,3.1,880
12960,55045,2017,2.7,576
12961,55047,2017,3.7,361
12962,55049,2017,2.9,403
12963,55051,2017,6.2,160
12964,55053,2017,3.3,346
12965,55055,2017,3.2,1444
12966,55057,2017,3.3,449
12967,55059,2017,3.9,3441
12968,55061,2017,3.1,343
12969,55063,2017,2.9,1961
12970,55065,2017,2.5,254
12971,55067,2017,4.2,402
12972,55069,2017,3.5,546
12973,55071,2017,3.5,1460
12974,55073,2017,2.9,2155
12975,55075,2017,4.4,868
12976,55077,2017,3.8,289
12977,55078,2017,5.9,95
12978,55079,2017,4,19063
12979,55081,2017,2.9,686
12980,55083,2017,3.5,724
12981,55085,2017,3.8,696
12982,55087,2017,3,3108
12983,55089,2017,2.7,1346
12984,55091,2017,3.5,147
12985,55093,2017,3.3,840
12986,55095,2017,3.7,927
12987,55097,2017,3.1,1208
12988,55099,2017,3.7,252
12989,55101,2017,4,4011
12990,55103,2017,3,276
12991,55105,2017,3.7,3125
12992,55107,2017,4.4,307
12993,55109,2017,3.1,1552
12994,55111,2017,2.9,1025
12995,55113,2017,4.6,369
12996,55115,2017,3.2,685
12997,55117,2017,2.8,1724
12998,55119,2017,3.5,383
12999,55121,2017,3,499
13000,55123,2017,3.1,482
13001,55125,2017,4.3,437
13002,55127,2017,3.3,1883
13003,55129,2017,3.9,308
13004,55131,2017,2.8,2145
13005,55133,2017,2.9,6501
13006,55135,2017,3.2,839
13007,55137,2017,3.9,449
13008,55139,2017,3,2773
13009,55141,2017,3.7,1299
13010,56000,2017,4.3,12704
13011,56001,2017,2.9,609
13012,56003,2017,4.4,236
13013,56005,2017,5,1164
13014,56007,2017,4.1,328
13015,56009,2017,4.6,346
13016,56011,2017,3.6,135
13017,56013,2017,5.7,1113
13018,56015,2017,3,207
13019,56017,2017,4,95
13020,56019,2017,4.3,182
13021,56021,2017,3.8,1833
13022,56023,2017,3.8,334
13023,56025,2017,5.4,2149
13024,56027,2017,2.8,37
13025,56029,2017,4.4,693
13026,56031,2017,3.8,183
13027,56033,2017,4,640
13028,56035,2017,4.6,198
13029,56037,2017,4.7,1015
13030,56039,2017,2.9,452
13031,56041,2017,4.7,430
13032,56043,2017,4.1,171
13033,56045,2017,4.1,154
13034,72000,2017,10.8,118942
13035,72001,2017,15.1,658
13036,72003,2017,12.9,1534
13037,72005,2017,14.5,2159
13038,72007,2017,12.5,827
13039,72009,2017,14.2,932
13040,72011,2017,12.5,1121
13041,72013,2017,11.7,2760
13042,72015,2017,17.7,887
13043,72017,2017,14,824
13044,72019,2017,11.4,837
13045,72021,2017,7.7,4969
13046,72023,2017,13.6,1899
13047,72025,2017,9.1,4309
13048,72027,2017,11.6,1090
13049,72029,2017,9.7,1561
13050,72031,2017,7.8,4754
13051,72033,2017,9.1,706
13052,72035,2017,10.1,1628
13053,72037,2017,13.5,509
13054,72039,2017,16.1,619
13055,72041,2017,8.4,1282
13056,72043,2017,16.2,1680
13057,72045,2017,11.8,582
13058,72047,2017,11.3,1019
13059,72049,2017,4.4,40
13060,72051,2017,6.9,883
13061,72053,2017,13.3,1482
13062,72054,2017,14.3,480
13063,72055,2017,18.3,741
13064,72057,2017,15.6,1838
13065,72059,2017,16.4,834
13066,72061,2017,5.3,1939
13067,72063,2017,7.3,1282
13068,72065,2017,14,1828
13069,72067,2017,12.7,705
13070,72069,2017,14,2426
13071,72071,2017,13.4,1687
13072,72073,2017,13,552
13073,72075,2017,12.9,1939
13074,72077,2017,11.5,1423
13075,72079,2017,19.4,1064
13076,72081,2017,18.6,1347
13077,72083,2017,20.6,578
13078,72085,2017,12,1347
13079,72087,2017,9.6,809
13080,72089,2017,12.8,799
13081,72091,2017,10.6,1223
13082,72093,2017,20.1,406
13083,72095,2017,17.3,510
13084,72097,2017,14,3157
13085,72099,2017,14.7,1574
13086,72101,2017,12.4,996
13087,72103,2017,11.1,893
13088,72105,2017,11.8,847
13089,72107,2017,14.3,727
13090,72109,2017,19.7,915
13091,72111,2017,17.5,1048
13092,72113,2017,11.6,5307
13093,72115,2017,15.8,957
13094,72117,2017,15.3,713
13095,72119,2017,9.7,1645
13096,72121,2017,16.8,1073
13097,72123,2017,18.7,1401
13098,72125,2017,15.7,1570
13099,72127,2017,7,9303
13100,72129,2017,12.8,1527
13101,72131,2017,17.7,1867
13102,72133,2017,13.5,1318
13103,72135,2017,7.7,2054
13104,72137,2017,8.1,2362
13105,72139,2017,5.9,1578
13106,72141,2017,14,943
13107,72143,2017,10.7,1047
13108,72145,2017,12.4,1668
13109,72147,2017,14.5,438
13110,72149,2017,19.4,1467
13111,72151,2017,16.5,1488
13112,72153,2017,17.2,1751
13113,0,2016,4.9,7725602
13114,1000,2016,5.9,126572
13115,1001,2016,5.1,1315
13116,1003,2016,5.4,4806
13117,1005,2016,8.4,696
13118,1007,2016,6.5,553
13119,1009,2016,5.4,1319
13120,1011,2016,6.9,328
13121,1013,2016,6.9,632
13122,1015,2016,6.6,2980
13123,1017,2016,5.5,814
13124,1019,2016,5.1,570
13125,1021,2016,5.5,1047
13126,1023,2016,8.5,366
13127,1025,2016,10.9,859
13128,1027,2016,6,332
13129,1029,2016,6,344
13130,1031,2016,5.9,1202
13131,1033,2016,7,1621
13132,1035,2016,8.4,381
13133,1037,2016,6,260
13134,1039,2016,6.8,1041
13135,1041,2016,5.9,377
13136,1043,2016,5,1874
13137,1045,2016,5.8,1148
13138,1047,2016,9.2,1413
13139,1049,2016,6.1,1764
13140,1051,2016,4.8,1760
13141,1053,2016,6.7,961
13142,1055,2016,5.9,2542
13143,1057,2016,6.8,442
13144,1059,2016,5.9,811
13145,1061,2016,5.8,623
13146,1063,2016,10,284
13147,1065,2016,7.7,455
13148,1067,2016,6.5,435
13149,1069,2016,5.8,2564
13150,1071,2016,6.3,1479
13151,1073,2016,5.7,17745
13152,1075,2016,5.7,319
13153,1077,2016,6.4,2690
13154,1079,2016,6.9,942
13155,1081,2016,5.2,3764
13156,1083,2016,5.3,2120
13157,1085,2016,10.6,399
13158,1087,2016,7.6,595
13159,1089,2016,5.1,8837
13160,1091,2016,7.2,545
13161,1093,2016,6.6,822
13162,1095,2016,5.3,2206
13163,1097,2016,6.6,12374
13164,1099,2016,9.1,659
13165,1101,2016,5.7,5954
13166,1103,2016,5.5,3018
13167,1105,2016,10.3,355
13168,1107,2016,6.9,530
13169,1109,2016,6.5,965
13170,1111,2016,5.6,523
13171,1113,2016,5.6,1300
13172,1115,2016,5.2,2012
13173,1117,2016,4.3,4684
13174,1119,2016,7.7,391
13175,1121,2016,6.6,2284
13176,1123,2016,5.6,1030
13177,1125,2016,5.7,5567
13178,1127,2016,7.5,1891
13179,1129,2016,8.6,577
13180,1131,2016,14.5,404
13181,1133,2016,7.1,672
13182,2000,2016,6.6,23824
13183,2010,2016,0,0
13184,2013,2016,2.5,66
13185,2016,2016,3.2,126
13186,2020,2016,5.3,8217
13187,2050,2016,13.7,989
13188,2060,2016,6.8,28
13189,2068,2016,8.7,95
13190,2070,2016,9.3,192
13191,2090,2016,5.6,2619
13192,2100,2016,9.8,105
13193,2105,2016,11.3,136
13194,2110,2016,4.3,744
13195,2122,2016,8.2,2217
13196,2130,2016,6.2,438
13197,2150,2016,4.9,317
13198,2158,2016,20.8,564
13199,2164,2016,11.9,78
13200,2170,2016,7.9,3740
13201,2180,2016,12.2,498
13202,2185,2016,6.5,257
13203,2188,2016,15.4,454
13204,2195,2016,8.6,125
13205,2198,2016,11.7,323
13206,2201,2016,0,0
13207,2220,2016,4.4,194
13208,2230,2016,10.7,86
13209,2232,2016,0,0
13210,2240,2016,10.3,309
13211,2261,2016,8.2,396
13212,2275,2016,7.2,76
13213,2280,2016,0,0
13214,2282,2016,8.2,20
13215,2290,2016,17.2,414
13216,4000,2016,5.5,177617
13217,4001,2016,11.6,2376
13218,4003,2016,6.3,3152
13219,4005,2016,6.1,4554
13220,4007,2016,7.3,1548
13221,4009,2016,6.8,988
13222,4011,2016,7.7,301
13223,4012,2016,6.1,523
13224,4013,2016,4.7,97180
13225,4015,2016,6.7,5433
13226,4017,2016,8.4,3481
13227,4019,2016,5,23757
13228,4021,2016,5.6,9275
13229,4023,2016,10.2,1965
13230,4025,2016,5,5003
13231,4027,2016,19.1,18081
13232,5000,2016,4,53461
13233,5001,2016,3.4,317
13234,5003,2016,6.1,489
13235,5005,2016,4.3,695
13236,5007,2016,2.9,3740
13237,5009,2016,3.7,587
13238,5011,2016,5,226
13239,5013,2016,4.6,110
13240,5015,2016,3.6,459
13241,5017,2016,6.6,237
13242,5019,2016,4.3,416
13243,5021,2016,5.7,342
13244,5023,2016,5.9,565
13245,5025,2016,4.5,151
13246,5027,2016,5.7,532
13247,5029,2016,5.7,485
13248,5031,2016,3.3,1702
13249,5033,2016,3.9,1054
13250,5035,2016,4.5,978
13251,5037,2016,4.4,350
13252,5039,2016,4.9,145
13253,5041,2016,5.5,298
13254,5043,2016,5.7,453
13255,5045,2016,3.8,2309
13256,5047,2016,4.1,299
13257,5049,2016,4.3,203
13258,5051,2016,4.3,1731
13259,5053,2016,3.6,299
13260,5055,2016,4.3,852
13261,5057,2016,3.8,376
13262,5059,2016,3.9,557
13263,5061,2016,3.3,196
13264,5063,2016,5,796
13265,5065,2016,5.6,280
13266,5067,2016,6.2,379
13267,5069,2016,5.6,1594
13268,5071,2016,4.8,502
13269,5073,2016,5.8,151
13270,5075,2016,4.3,301
13271,5077,2016,4.7,147
13272,5079,2016,4.8,198
13273,5081,2016,4.7,263
13274,5083,2016,4.6,421
13275,5085,2016,3.3,1115
13276,5087,2016,3.2,234
13277,5089,2016,4,261
13278,5091,2016,4.2,837
13279,5093,2016,6.8,1230
13280,5095,2016,4.8,139
13281,5097,2016,5.1,161
13282,5099,2016,3.7,135
13283,5101,2016,3.9,133
13284,5103,2016,5,498
13285,5105,2016,4.8,200
13286,5107,2016,5.9,394
13287,5109,2016,4.3,180
13288,5111,2016,4.3,433
13289,5113,2016,4.9,400
13290,5115,2016,4.6,1351
13291,5117,2016,3.8,140
13292,5119,2016,3.6,6667
13293,5121,2016,4.6,302
13294,5123,2016,5.2,461
13295,5125,2016,3.1,1782
13296,5127,2016,3.7,164
13297,5129,2016,4.6,137
13298,5131,2016,3.7,2154
13299,5133,2016,4.9,277
13300,5135,2016,5.5,331
13301,5137,2016,5.1,244
13302,5139,2016,5.5,897
13303,5141,2016,6.9,421
13304,5143,2016,2.8,3274
13305,5145,2016,5.2,1774
13306,5147,2016,5.5,163
13307,5149,2016,4.5,389
13308,6000,2016,5.5,1046610
13309,6001,2016,4.3,35790
13310,6003,2016,6.5,36
13311,6005,2016,6,867
13312,6007,2016,6.6,6739
13313,6009,2016,5.7,1183
13314,6011,2016,15.6,1703
13315,6013,2016,4.5,24820
13316,6015,2016,7.5,736
13317,6017,2016,5.2,4576
13318,6019,2016,9.5,42373
13319,6021,2016,8.4,1082
13320,6023,2016,4.9,3086
13321,6025,2016,24.2,18188
13322,6027,2016,5.3,470
13323,6029,2016,10.4,40417
13324,6031,2016,10,5715
13325,6033,2016,6.7,1959
13326,6035,2016,7,721
13327,6037,2016,5.3,267711
13328,6039,2016,9.3,5658
13329,6041,2016,3.3,4592
13330,6043,2016,6.9,520
13331,6045,2016,5.3,2096
13332,6047,2016,10.6,12128
13333,6049,2016,7.8,258
13334,6051,2016,5.4,450
13335,6053,2016,7.7,16831
13336,6055,2016,4.3,3142
13337,6057,2016,4.8,2309
13338,6059,2016,4.1,64722
13339,6061,2016,4.5,8084
13340,6063,2016,9.8,766
13341,6065,2016,6.1,64423
13342,6067,2016,5.4,37619
13343,6069,2016,6.7,2036
13344,6071,2016,5.8,53855
13345,6073,2016,4.7,74103
13346,6075,2016,3.3,18344
13347,6077,2016,8.2,25949
13348,6079,2016,4.3,6046
13349,6081,2016,3.1,13510
13350,6083,2016,5.1,10927
13351,6085,2016,3.8,38870
13352,6087,2016,7,10034
13353,6089,2016,7,5188
13354,6091,2016,7.6,102
13355,6093,2016,8.5,1526
13356,6095,2016,5.5,11438
13357,6097,2016,4,10338
13358,6099,2016,8.6,20968
13359,6101,2016,9.7,4371
13360,6103,2016,7.1,1791
13361,6105,2016,7.1,355
13362,6107,2016,11.2,22789
13363,6109,2016,6.2,1346
13364,6111,2016,5.2,22259
13365,6113,2016,5.9,6266
13366,6115,2016,8.6,2431
13367,8000,2016,3.1,90653
13368,8001,2016,3.4,8696
13369,8003,2016,3.9,307
13370,8005,2016,3,10091
13371,8007,2016,3.1,200
13372,8009,2016,1.6,34
13373,8011,2016,2.9,54
13374,8013,2016,2.6,4615
13375,8014,2016,2.8,1017
13376,8015,2016,2.5,224
13377,8017,2016,2.1,23
13378,8019,2016,3,173
13379,8021,2016,4.6,175
13380,8023,2016,4.6,80
13381,8025,2016,3.4,48
13382,8027,2016,3,61
13383,8029,2016,4.7,655
13384,8031,2016,3,11463
13385,8033,2016,3.7,40
13386,8035,2016,2.5,4528
13387,8037,2016,2.6,885
13388,8039,2016,2.5,342
13389,8041,2016,3.6,11298
13390,8043,2016,4.9,727
13391,8045,2016,3.3,1035
13392,8047,2016,2.3,79
13393,8049,2016,2.6,236
13394,8051,2016,2.2,222
13395,8053,2016,2.2,10
13396,8055,2016,6,151
13397,8057,2016,2.6,23
13398,8059,2016,2.8,8913
13399,8061,2016,1.9,16
13400,8063,2016,2,92
13401,8065,2016,2.7,126
13402,8067,2016,2.7,851
13403,8069,2016,2.7,5026
13404,8071,2016,4.8,299
13405,8073,2016,2.5,56
13406,8075,2016,2.8,310
13407,8077,2016,5.1,3670
13408,8079,2016,2.2,10
13409,8081,2016,3.8,272
13410,8083,2016,4.7,603
13411,8085,2016,4,794
13412,8087,2016,3.3,497
13413,8089,2016,4.5,365
13414,8091,2016,3.6,78
13415,8093,2016,2.7,262
13416,8095,2016,1.9,46
13417,8097,2016,3.2,346
13418,8099,2016,3.1,186
13419,8101,2016,4.6,3344
13420,8103,2016,4.8,132
13421,8105,2016,4.7,244
13422,8107,2016,2.5,373
13423,8109,2016,4.7,151
13424,8111,2016,3.5,17
13425,8113,2016,3.1,161
13426,8115,2016,2.2,26
13427,8117,2016,2,418
13428,8119,2016,3.5,416
13429,8121,2016,2.1,60
13430,8123,2016,3.3,4894
13431,8125,2016,2,111
13432,9000,2016,4.8,91810
13433,9001,2016,4.6,22113
13434,9003,2016,5,23952
13435,9005,2016,4.5,4667
13436,9007,2016,4.2,3866
13437,9009,2016,5.2,23715
13438,9011,2016,4.8,6586
13439,9013,2016,4.2,3613
13440,9015,2016,5.3,3297
13441,10000,2016,4.5,21168
13442,10001,2016,4.9,3764
13443,10003,2016,4.4,12904
13444,10005,2016,4.5,4500
13445,11000,2016,6.2,24571
13446,11001,2016,6.2,24571
13447,12000,2016,4.9,481064
13448,12001,2016,4.3,5753
13449,12003,2016,4.9,564
13450,12005,2016,4.8,4246
13451,12007,2016,4.3,469
13452,12009,2016,5.2,13601
13453,12011,2016,4.5,45759
13454,12013,2016,5.8,290
13455,12015,2016,5.4,3738
13456,12017,2016,6.8,3258
13457,12019,2016,4.5,4598
13458,12021,2016,4.7,8006
13459,12023,2016,4.9,1469
13460,12027,2016,5.3,719
13461,12029,2016,5.5,311
13462,12031,2016,5,23257
13463,12033,2016,5,7072
13464,12035,2016,5.6,2525
13465,12037,2016,4.4,208
13466,12039,2016,6.3,1155
13467,12041,2016,5,338
13468,12043,2016,6.3,298
13469,12045,2016,4.7,281
13470,12047,2016,5.7,267
13471,12049,2016,6.7,623
13472,12051,2016,8.6,1329
13473,12053,2016,6.1,4161
13474,12055,2016,6.6,2365
13475,12057,2016,4.5,31726
13476,12059,2016,5.4,367
13477,12061,2016,6.1,3790
13478,12063,2016,5.3,916
13479,12065,2016,5.3,287
13480,12067,2016,4.4,131
13481,12069,2016,4.9,7188
13482,12071,2016,4.7,15408
13483,12073,2016,4.6,6894
13484,12075,2016,5.2,871
13485,12077,2016,5.2,137
13486,12079,2016,5.3,390
13487,12081,2016,4.6,7867
13488,12083,2016,5.9,7777
13489,12085,2016,4.9,3479
13490,12086,2016,5.5,72230
13491,12087,2016,3.2,1497
13492,12089,2016,4.5,1721
13493,12091,2016,4.1,3793
13494,12093,2016,5.2,944
13495,12095,2016,4.4,31146
13496,12097,2016,5,8251
13497,12099,2016,4.7,33770
13498,12101,2016,5.2,11557
13499,12103,2016,4.4,21048
13500,12105,2016,5.6,16057
13501,12107,2016,6.4,1739
13502,12109,2016,3.8,4544
13503,12111,2016,5.8,7921
13504,12113,2016,4.6,3479
13505,12115,2016,4.6,8335
13506,12117,2016,4.3,10477
13507,12119,2016,7.2,2132
13508,12121,2016,4.9,901
13509,12123,2016,5.4,483
13510,12125,2016,4.4,210
13511,12127,2016,5.1,12585
13512,12129,2016,4.2,599
13513,12131,2016,4.3,1259
13514,12133,2016,5.2,504
13515,13000,2016,5.4,268074
13516,13001,2016,6.5,595
13517,13003,2016,5.3,211
13518,13005,2016,5.3,264
13519,13007,2016,7.8,92
13520,13009,2016,6.9,1223
13521,13011,2016,4.9,434
13522,13013,2016,4.8,1805
13523,13015,2016,5.2,2504
13524,13017,2016,8.3,461
13525,13019,2016,6.2,448
13526,13021,2016,6,4142
13527,13023,2016,8,361
13528,13025,2016,6.8,484
13529,13027,2016,5.3,372
13530,13029,2016,4.9,835
13531,13031,2016,5.8,2087
13532,13033,2016,7.8,722
13533,13035,2016,5.7,593
13534,13037,2016,5.7,124
13535,13039,2016,5.8,1188
13536,13043,2016,4.9,246
13537,13045,2016,6.1,3259
13538,13047,2016,4.9,1577
13539,13049,2016,5.7,271
13540,13051,2016,5.3,7236
13541,13053,2016,8.4,173
13542,13055,2016,6.4,667
13543,13057,2016,4.3,5431
13544,13059,2016,5.6,3283
13545,13061,2016,10.5,93
13546,13063,2016,6.7,8751
13547,13065,2016,6.2,173
13548,13067,2016,4.7,19095
13549,13069,2016,5.9,1068
13550,13071,2016,5.3,1124
13551,13073,2016,4.7,3345
13552,13075,2016,5.5,413
13553,13077,2016,5,3549
13554,13079,2016,6,339
13555,13081,2016,6.1,562
13556,13083,2016,5.1,411
13557,13085,2016,4.7,537
13558,13087,2016,6.7,773
13559,13089,2016,5.5,20908
13560,13091,2016,7.4,517
13561,13093,2016,5.9,291
13562,13095,2016,6.9,2647
13563,13097,2016,5.6,3959
13564,13099,2016,7,306
13565,13101,2016,4.4,82
13566,13103,2016,4.9,1390
13567,13105,2016,6.6,507
13568,13107,2016,7.8,662
13569,13109,2016,5,238
13570,13111,2016,5.4,587
13571,13113,2016,4.8,2661
13572,13115,2016,6.1,2647
13573,13117,2016,4.2,4692
13574,13119,2016,5.3,519
13575,13121,2016,5.5,28954
13576,13123,2016,5.8,681
13577,13125,2016,6.1,77
13578,13127,2016,5.4,2106
13579,13129,2016,5.7,1435
13580,13131,2016,5.5,565
13581,13133,2016,6.1,405
13582,13135,2016,4.8,22587
13583,13137,2016,5.4,1034
13584,13139,2016,4.6,4391
13585,13141,2016,8.5,215
13586,13143,2016,5.9,714
13587,13145,2016,4.9,795
13588,13147,2016,5.4,599
13589,13149,2016,6,299
13590,13151,2016,5.6,6072
13591,13153,2016,5.4,3666
13592,13155,2016,7.9,255
13593,13157,2016,4.3,1437
13594,13159,2016,4.8,319
13595,13161,2016,6.4,401
13596,13163,2016,7.5,493
13597,13165,2016,7.7,242
13598,13167,2016,6.2,242
13599,13169,2016,4.9,671
13600,13171,2016,6.6,525
13601,13173,2016,5.9,224
13602,13175,2016,6.7,1285
13603,13177,2016,4.8,692
13604,13179,2016,5.9,1485
13605,13181,2016,6,208
13606,13183,2016,5.5,406
13607,13185,2016,5.3,2743
13608,13187,2016,4.9,776
13609,13189,2016,7.4,652
13610,13191,2016,5.9,355
13611,13193,2016,8.4,392
13612,13195,2016,5,656
13613,13197,2016,7.4,251
13614,13199,2016,7,609
13615,13201,2016,5.5,151
13616,13205,2016,6.7,570
13617,13207,2016,5.2,682
13618,13209,2016,7.5,281
13619,13211,2016,5.1,444
13620,13213,2016,7.2,1124
13621,13215,2016,6.9,5397
13622,13217,2016,6.1,3034
13623,13219,2016,4.1,766
13624,13221,2016,4.9,341
13625,13223,2016,4.7,3734
13626,13225,2016,7.1,811
13627,13227,2016,4.9,712
13628,13229,2016,5.4,459
13629,13231,2016,5.2,441
13630,13233,2016,6.2,1124
13631,13235,2016,5.9,240
13632,13237,2016,7.1,567
13633,13239,2016,7.4,60
13634,13241,2016,6,401
13635,13243,2016,8.6,212
13636,13245,2016,6.8,5807
13637,13247,2016,5.9,2540
13638,13249,2016,6.4,135
13639,13251,2016,7.6,400
13640,13253,2016,8,247
13641,13255,2016,7,1935
13642,13257,2016,6,657
13643,13259,2016,6.5,138
13644,13261,2016,7.7,985
13645,13263,2016,6.8,186
13646,13265,2016,6.9,38
13647,13267,2016,5.4,505
13648,13269,2016,7.6,252
13649,13271,2016,8.5,408
13650,13273,2016,6.6,240
13651,13275,2016,6.3,1108
13652,13277,2016,5.5,1012
13653,13279,2016,7.9,933
13654,13281,2016,6.9,283
13655,13283,2016,7.8,214
13656,13285,2016,5.2,1901
13657,13287,2016,6.6,212
13658,13289,2016,8.8,260
13659,13291,2016,4.8,502
13660,13293,2016,6.5,728
13661,13295,2016,5.6,1691
13662,13297,2016,5,2160
13663,13299,2016,5.5,847
13664,13301,2016,7,190
13665,13303,2016,6.4,461
13666,13305,2016,6.9,784
13667,13307,2016,8.7,84
13668,13309,2016,9.1,158
13669,13311,2016,4.7,680
13670,13313,2016,6.2,2774
13671,13315,2016,7.3,199
13672,13317,2016,6.7,249
13673,13319,2016,6.4,234
13674,13321,2016,5.9,539
13675,15000,2016,2.9,19564
13676,15001,2016,3.5,3246
13677,15003,2016,2.7,12625
13678,15005,2016,0,0
13679,15007,2016,3.1,1119
13680,15009,2016,3,2573
13681,16000,2016,3.7,29741
13682,16001,2016,3.2,7210
13683,16003,2016,6.7,116
13684,16005,2016,3.5,1418
13685,16007,2016,4.4,124
13686,16009,2016,5.7,229
13687,16011,2016,3.4,776
13688,16013,2016,3,361
13689,16015,2016,5.1,157
13690,16017,2016,5.3,992
13691,16019,2016,3.1,1615
13692,16021,2016,5,257
13693,16023,2016,4,52
13694,16025,2016,3.5,23
13695,16027,2016,4.2,3933
13696,16029,2016,3.5,131
13697,16031,2016,2.9,335
13698,16033,2016,3.1,12
13699,16035,2016,7.1,215
13700,16037,2016,4.9,105
13701,16039,2016,4,437
13702,16041,2016,3,197
13703,16043,2016,3.3,240
13704,16045,2016,4.5,350
13705,16047,2016,3,238
13706,16049,2016,5.5,348
13707,16051,2016,3,384
13708,16053,2016,3.1,346
13709,16055,2016,4.5,3316
13710,16057,2016,3.1,611
13711,16059,2016,5.9,201
13712,16061,2016,6.2,100
13713,16063,2016,4.3,114
13714,16065,2016,2.3,482
13715,16067,2016,3.1,336
13716,16069,2016,3.2,663
13717,16071,2016,3.5,77
13718,16073,2016,4.4,234
13719,16075,2016,4.5,505
13720,16077,2016,3.9,155
13721,16079,2016,6.9,351
13722,16081,2016,3.1,187
13723,16083,2016,3.3,1306
13724,16085,2016,5.2,258
13725,16087,2016,5.3,245
13726,17000,2016,5.9,386366
13727,17001,2016,4.8,1553
13728,17003,2016,9.3,207
13729,17005,2016,5.1,405
13730,17007,2016,6.4,1684
13731,17009,2016,3.4,97
13732,17011,2016,6.1,1057
13733,17013,2016,6.1,146
13734,17015,2016,5.7,448
13735,17017,2016,5.6,349
13736,17019,2016,5,5396
13737,17021,2016,6.4,982
13738,17023,2016,5.8,477
13739,17025,2016,6.8,460
13740,17027,2016,4.5,916
13741,17029,2016,5.9,1455
13742,17031,2016,6.2,164687
13743,17033,2016,6.3,567
13744,17035,2016,5.2,315
13745,17037,2016,5.3,2964
13746,17039,2016,5.7,454
