id,fips,econ_year,num_civ_labor_force,num_employed
26404,5119,2016,187419,180752
26405,5121,2016,6534,6232
26406,5123,2016,8855,8394
26407,5125,2016,56952,55170
26408,5127,2016,4469,4305
26409,5129,2016,2994,2857
26410,5131,2016,57697,55543
26411,5133,2016,5704,5427
26412,5135,2016,6062,5731
26413,5137,2016,4748,4504
26414,5139,2016,16401,15504
26415,5141,2016,6113,5692
26416,5143,2016,118574,115300
26417,5145,2016,34092,32318
26418,5147,2016,2974,2811
26419,5149,2016,8700,8311
26420,6000,2016,19012017,17965407
26421,6001,2016,831827,796037
26422,6003,2016,554,518
26423,6005,2016,14525,13658
26424,6007,2016,101648,94909
26425,6009,2016,20798,19615
26426,6011,2016,10908,9205
26427,6013,2016,553221,528401
26428,6015,2016,9755,9019
26429,6017,2016,88824,84248
26430,6019,2016,444737,402364
26431,6021,2016,12949,11867
26432,6023,2016,62424,59338
26433,6025,2016,75186,56998
26434,6027,2016,8860,8390
26435,6029,2016,388109,347692
26436,6031,2016,57161,51446
26437,6033,2016,29067,27108
26438,6035,2016,10363,9642
26439,6037,2016,5018920,4751209
26440,6039,2016,61051,55393
26441,6041,2016,139632,135040
26442,6043,2016,7568,7048
26443,6045,2016,39617,37521
26444,6047,2016,114339,102211
26445,6049,2016,3292,3034
26446,6051,2016,8365,7915
26447,6053,2016,218802,201971
26448,6055,2016,72941,69799
26449,6057,2016,48147,45838
26450,6059,2016,1597447,1532725
26451,6061,2016,179634,171550
26452,6063,2016,7851,7085
26453,6065,2016,1051610,987187
26454,6067,2016,693979,656360
26455,6069,2016,30434,28398
26456,6071,2016,930242,876387
26457,6073,2016,1563246,1489143
26458,6075,2016,555316,536972
26459,6077,2016,318316,292367
26460,6079,2016,139484,133438
26461,6081,2016,441792,428282
26462,6083,2016,215256,204329
26463,6085,2016,1027918,989048
26464,6087,2016,143764,133730
26465,6089,2016,74207,69019
26466,6091,2016,1334,1232
26467,6093,2016,17896,16370
26468,6095,2016,207273,195835
26469,6097,2016,259214,248876
26470,6099,2016,242737,221769
26471,6101,2016,44983,40612
26472,6103,2016,25071,23280
26473,6105,2016,4993,4638
26474,6107,2016,203292,180503
26475,6109,2016,21567,20221
26476,6111,2016,425346,403087
26477,6113,2016,106078,99812
26478,6115,2016,28153,25722
26479,8000,2016,2894157,2803504
26480,8001,2016,253599,244903
26481,8003,2016,7964,7657
26482,8005,2016,340623,330532
26483,8007,2016,6365,6165
26484,8009,2016,2093,2059
26485,8011,2016,1851,1797
26486,8013,2016,180901,176286
26487,8014,2016,36784,35767
26488,8015,2016,8843,8619
26489,8017,2016,1081,1058
26490,8019,2016,5686,5513
26491,8021,2016,3769,3594
26492,8023,2016,1728,1648
26493,8025,2016,1422,1374
26494,8027,2016,2019,1958
26495,8029,2016,13948,13293
26496,8031,2016,385108,373645
26497,8033,2016,1071,1031
26498,8035,2016,177570,173042
26499,8037,2016,33733,32848
26500,8039,2016,13802,13460
26501,8041,2016,314650,303352
26502,8043,2016,14695,13968
26503,8045,2016,30994,29959
26504,8047,2016,3485,3406
26505,8049,2016,9191,8955
26506,8051,2016,10140,9918
26507,8053,2016,447,437
26508,8055,2016,2497,2346
26509,8057,2016,892,869
26510,8059,2016,315406,306493
26511,8061,2016,846,830
26512,8063,2016,4540,4448
26513,8065,2016,4618,4492
26514,8067,2016,30992,30141
26515,8069,2016,187400,182374
26516,8071,2016,6183,5884
26517,8073,2016,2280,2224
26518,8075,2016,11017,10707
26519,8077,2016,72044,68374
26520,8079,2016,464,454
26521,8081,2016,7180,6908
26522,8083,2016,12715,12112
26523,8085,2016,20062,19268
26524,8087,2016,15039,14542
26525,8089,2016,8110,7745
26526,8091,2016,2166,2088
26527,8093,2016,9836,9574
26528,8095,2016,2472,2426
26529,8097,2016,10736,10390
26530,8099,2016,6006,5820
26531,8101,2016,73058,69714
26532,8103,2016,2735,2603
26533,8105,2016,5153,4909
26534,8107,2016,14912,14539
26535,8109,2016,3226,3075
26536,8111,2016,479,462
26537,8113,2016,5185,5024
26538,8115,2016,1178,1152
26539,8117,2016,21140,20722
26540,8119,2016,11731,11315
26541,8121,2016,2921,2861
26542,8123,2016,149941,145047
26543,8125,2016,5441,5330
26544,9000,2016,1893200,1801390
26545,9001,2016,480217,458104
26546,9003,2016,474499,450547
26547,9005,2016,104748,100081
26548,9007,2016,92488,88622
26549,9009,2016,456991,433276
26550,9011,2016,136179,129593
26551,9013,2016,85416,81803
26552,9015,2016,62660,59363
26553,10000,2016,468808,447640
26554,10001,2016,76699,72935
26555,10003,2016,291757,278853
26556,10005,2016,100352,95852
26557,11000,2016,395124,370553
26558,11001,2016,395124,370553
26559,12000,2016,9841301,9360237
26560,12001,2016,133055,127302
26561,12003,2016,11456,10892
26562,12005,2016,88209,83963
26563,12007,2016,10896,10427
26564,12009,2016,263418,249817
26565,12011,2016,1007259,961500
26566,12013,2016,5003,4713
26567,12015,2016,69519,65781
26568,12017,2016,48006,44748
26569,12019,2016,101345,96747
26570,12021,2016,169758,161752
26571,12023,2016,29856,28387
26572,12027,2016,13516,12797
26573,12029,2016,5669,5358
26574,12031,2016,469165,445908
26575,12033,2016,141419,134347
26576,12035,2016,45492,42967
26577,12037,2016,4752,4544
26578,12039,2016,18269,17114
26579,12041,2016,6698,6360
26580,12043,2016,4734,4436
26581,12045,2016,5985,5704
26582,12047,2016,4673,4406
26583,12049,2016,9287,8664
26584,12051,2016,15462,14133
26585,12053,2016,68152,63991
26586,12055,2016,35846,33481
26587,12057,2016,709538,677812
26588,12059,2016,6734,6367
26589,12061,2016,62394,58604
26590,12063,2016,17396,16480
26591,12065,2016,5404,5117
26592,12067,2016,2977,2846
26593,12069,2016,146577,139389
26594,12071,2016,330398,314990
26595,12073,2016,150702,143808
26596,12075,2016,16702,15831
26597,12077,2016,2646,2509
26598,12079,2016,7350,6960
26599,12081,2016,171148,163281
26600,12083,2016,132466,124689
26601,12085,2016,71125,67646
26602,12086,2016,1305259,1233029
26603,12087,2016,46592,45095
26604,12089,2016,37897,36176
26605,12091,2016,93533,89740
26606,12093,2016,18205,17261
26607,12095,2016,708817,677671
26608,12097,2016,164792,156541
26609,12099,2016,711609,677839
26610,12101,2016,223250,211693
26611,12103,2016,479772,458724
26612,12105,2016,287843,271786
26613,12107,2016,27071,25332
26614,12109,2016,118966,114422
26615,12111,2016,135657,127736
26616,12113,2016,76371,72892
26617,12115,2016,181607,173272
26618,12117,2016,242812,232335
26619,12119,2016,29490,27358
26620,12121,2016,18243,17342
26621,12123,2016,8866,8383
26622,12125,2016,4811,4601
26623,12127,2016,246286,233701
26624,12129,2016,14342,13743
26625,12131,2016,29035,27776
26626,12133,2016,9732,9228
26627,13000,2016,4921814,4653740
26628,13001,2016,9191,8596
26629,13003,2016,3976,3765
26630,13005,2016,4981,4717
26631,13007,2016,1181,1089
26632,13009,2016,17637,16414
26633,13011,2016,8816,8382
26634,13013,2016,37699,35894
26635,13015,2016,48194,45690
26636,13017,2016,5550,5089
26637,13019,2016,7220,6772
26638,13021,2016,68659,64517
26639,13023,2016,4504,4143
26640,13025,2016,7098,6614
26641,13027,2016,7010,6638
26642,13029,2016,16928,16093
26643,13031,2016,35965,33878
26644,13033,2016,9244,8522
26645,13035,2016,10379,9786
26646,13037,2016,2164,2040
26647,13039,2016,20352,19164
26648,13043,2016,5071,4825
26649,13045,2016,53550,50291
26650,13047,2016,32172,30595
26651,13049,2016,4741,4470
26652,13051,2016,136088,128852
26653,13053,2016,2060,1887
26654,13055,2016,10436,9769
26655,13057,2016,125883,120452
26656,13059,2016,58767,55484
26657,13061,2016,884,791
26658,13063,2016,130800,122049
26659,13065,2016,2769,2596
26660,13067,2016,410083,390988
26661,13069,2016,18092,17024
26662,13071,2016,21103,19979
26663,13073,2016,71036,67691
26664,13075,2016,7524,7111
26665,13077,2016,70403,66854
26666,13079,2016,5678,5339
26667,13081,2016,9191,8629
26668,13083,2016,8018,7607
26669,13085,2016,11330,10793
26670,13087,2016,11476,10703
26671,13089,2016,382731,361823
26672,13091,2016,7018,6501
26673,13093,2016,4951,4660
26674,13095,2016,38172,35525
26675,13097,2016,70232,66273
26676,13099,2016,4401,4095
26677,13101,2016,1882,1800
26678,13103,2016,28415,27025
26679,13105,2016,7730,7223
26680,13107,2016,8448,7786
26681,13109,2016,4788,4550
26682,13111,2016,10829,10242
26683,13113,2016,55712,53051
26684,13115,2016,43503,40856
26685,13117,2016,110988,106296
26686,13119,2016,9788,9269
26687,13121,2016,531124,502170
26688,13123,2016,11833,11152
26689,13125,2016,1268,1191
26690,13127,2016,39177,37071
26691,13129,2016,25300,23865
26692,13131,2016,10250,9685
26693,13133,2016,6605,6200
26694,13135,2016,467734,445147
26695,13137,2016,19302,18268
26696,13139,2016,96308,91917
26697,13141,2016,2532,2317
26698,13143,2016,12159,11445
26699,13145,2016,16066,15271
26700,13147,2016,11013,10414
26701,13149,2016,4996,4697
26702,13151,2016,108917,102845
26703,13153,2016,67671,64005
26704,13155,2016,3219,2964
26705,13157,2016,33289,31852
26706,13159,2016,6581,6262
26707,13161,2016,6226,5825
26708,13163,2016,6599,6106
26709,13165,2016,3163,2921
26710,13167,2016,3925,3683
26711,13169,2016,13792,13121
26712,13171,2016,7900,7375
26713,13173,2016,3828,3604
26714,13175,2016,19066,17781
26715,13177,2016,14557,13865
26716,13179,2016,25047,23562
26717,13181,2016,3479,3271
26718,13183,2016,7424,7018
26719,13185,2016,51312,48569
26720,13187,2016,15975,15199
26721,13189,2016,8802,8150
26722,13191,2016,6004,5649
26723,13193,2016,4681,4289
26724,13195,2016,13084,12428
26725,13197,2016,3381,3130
26726,13199,2016,8759,8150
26727,13201,2016,2753,2602
26728,13205,2016,8569,7999
26729,13207,2016,13018,12336
26730,13209,2016,3725,3444
26731,13211,2016,8698,8254
26732,13213,2016,15645,14521
26733,13215,2016,78438,73041
26734,13217,2016,50006,46972
26735,13219,2016,18472,17706
26736,13221,2016,6919,6578
26737,13223,2016,79648,75914
26738,13225,2016,11441,10630
26739,13227,2016,14404,13692
26740,13229,2016,8556,8097
26741,13231,2016,8402,7961
26742,13233,2016,18072,16948
26743,13235,2016,4039,3799
26744,13237,2016,7955,7388
26745,13239,2016,815,755
26746,13241,2016,6700,6299
26747,13243,2016,2475,2263
26748,13245,2016,84842,79035
26749,13247,2016,43254,40714
26750,13249,2016,2117,1982
26751,13251,2016,5240,4840
26752,13253,2016,3093,2846
26753,13255,2016,27798,25863
26754,13257,2016,11033,10376
26755,13259,2016,2138,2000
26756,13261,2016,12849,11864
26757,13263,2016,2745,2559
26758,13265,2016,548,510
26759,13267,2016,9330,8825
26760,13269,2016,3323,3071
26761,13271,2016,4811,4403
26762,13273,2016,3657,3417
26763,13275,2016,17533,16425
26764,13277,2016,18553,17541
26765,13279,2016,11789,10856
26766,13281,2016,4108,3825
26767,13283,2016,2743,2529
26768,13285,2016,36835,34934
26769,13287,2016,3236,3024
26770,13289,2016,2950,2690
26771,13291,2016,10451,9949
26772,13293,2016,11143,10415
26773,13295,2016,29938,28247
26774,13297,2016,43382,41222
26775,13299,2016,15484,14637
26776,13301,2016,2700,2510
26777,13303,2016,7184,6723
26778,13305,2016,11296,10512
26779,13307,2016,967,883
26780,13309,2016,1734,1576
26781,13311,2016,14481,13801
26782,13313,2016,44742,41968
26783,13315,2016,2720,2521
26784,13317,2016,3708,3459
26785,13319,2016,3650,3416
26786,13321,2016,9125,8586
26787,15000,2016,679121,659557
26788,15001,2016,92474,89228
26789,15003,2016,463370,450745
26790,15005,2016,0,0
26791,15007,2016,36587,35468
26792,15009,2016,86690,84117
26793,16000,2016,812921,783180
26794,16001,2016,225135,217925
26795,16003,2016,1740,1624
26796,16005,2016,41066,39648
26797,16007,2016,2808,2684
26798,16009,2016,4007,3778
26799,16011,2016,22783,22007
26800,16013,2016,11843,11482
26801,16015,2016,3092,2935
26802,16017,2016,18871,17879
26803,16019,2016,52377,50762
26804,16021,2016,5098,4841
26805,16023,2016,1293,1241
26806,16025,2016,658,635
26807,16027,2016,93555,89622
26808,16029,2016,3792,3661
26809,16031,2016,11589,11254
26810,16033,2016,393,381
26811,16035,2016,3045,2830
26812,16037,2016,2138,2033
26813,16039,2016,10948,10511
26814,16041,2016,6639,6442
26815,16043,2016,7367,7127
26816,16045,2016,7723,7373
26817,16047,2016,7997,7759
26818,16049,2016,6334,5986
26819,16051,2016,12823,12439
26820,16053,2016,11344,10998
26821,16055,2016,73762,70446
26822,16057,2016,19892,19281
26823,16059,2016,3403,3202
26824,16061,2016,1624,1524
26825,16063,2016,2639,2525
26826,16065,2016,20565,20083
26827,16067,2016,10871,10535
26828,16069,2016,20861,20198
26829,16071,2016,2200,2123
26830,16073,2016,5276,5042
26831,16075,2016,11247,10742
26832,16077,2016,3927,3772
26833,16079,2016,5108,4757
26834,16081,2016,5980,5793
26835,16083,2016,39555,38249
26836,16085,2016,4959,4701
26837,16087,2016,4595,4350
26838,17000,2016,6559038,6172672
26839,17001,2016,32621,31068
26840,17003,2016,2215,2008
26841,17005,2016,7911,7506
26842,17007,2016,26437,24753
26843,17009,2016,2868,2771
26844,17011,2016,17450,16393
26845,17013,2016,2383,2237
26846,17015,2016,7900,7452
26847,17017,2016,6239,5890
26848,17019,2016,107860,102464
26849,17021,2016,15355,14373
26850,17023,2016,8197,7720
26851,17025,2016,6734,6274
26852,17027,2016,20537,19621
26853,17029,2016,24628,23173
26854,17031,2016,2664757,2500070
26855,17033,2016,9065,8498
26856,17035,2016,6009,5694
26857,17037,2016,55418,52454
26858,17039,2016,7975,7521
26859,17041,2016,10326,9839
26860,17043,2016,516779,491849
26861,17045,2016,9747,9163
26862,17047,2016,2984,2811
26863,17049,2016,18775,17880
26864,17051,2016,9786,9149
26865,17053,2016,6683,6319
26866,17055,2016,16765,15406
26867,17057,2016,15871,14697
26868,17059,2016,2546,2352
26869,17061,2016,6095,5740
26870,17063,2016,25767,23999
26871,17065,2016,4273,4007
26872,17067,2016,8868,8289
26873,17069,2016,1400,1269
26874,17071,2016,3732,3505
26875,17073,2016,25322,23793
26876,17075,2016,14860,14040
26877,17077,2016,28802,27249
26878,17079,2016,4665,4373
26879,17081,2016,17642,16512
26880,17083,2016,11102,10455
26881,17085,2016,11425,10810
26882,17087,2016,4227,3858
26883,17089,2016,271321,256304
26884,17091,2016,54935,51381
26885,17093,2016,67962,64414
26886,17095,2016,23035,21619
26887,17097,2016,373373,353803
26888,17099,2016,57348,53477
26889,17101,2016,6200,5741
26890,17103,2016,18097,17168
26891,17105,2016,17097,16174
26892,17107,2016,13097,12398
26893,17109,2016,14086,13203
26894,17111,2016,167872,158890
26895,17113,2016,90907,86312
26896,17115,2016,50782,47430
26897,17117,2016,23458,22060
26898,17119,2016,135685,127691
26899,17121,2016,18104,16947
26900,17123,2016,5656,5280
26901,17125,2016,6466,6005
26902,17127,2016,6018,5588
26903,17129,2016,6772,6454
26904,17131,2016,8258,7744
26905,17133,2016,18565,17810
26906,17135,2016,12160,11297
26907,17137,2016,17005,16165
26908,17139,2016,7475,7133
26909,17141,2016,25900,24368
26910,17143,2016,88412,82310
26911,17145,2016,8743,8121
26912,17147,2016,8729,8305
26913,17149,2016,7542,7155
26914,17151,2016,1774,1647
26915,17153,2016,2203,2017
26916,17155,2016,3121,2945
26917,17157,2016,14609,13878
26918,17159,2016,7574,7124
26919,17161,2016,72387,67847
26920,17163,2016,127728,119971
26921,17165,2016,10092,9228
26922,17167,2016,104237,99031
26923,17169,2016,3372,3183
26924,17171,2016,2538,2394
26925,17173,2016,10439,9842
26926,17175,2016,2771,2567
26927,17177,2016,21497,20237
26928,17179,2016,66050,61804
26929,17181,2016,7555,6995
26930,17183,2016,35043,32499
26931,17185,2016,5778,5415
26932,17187,2016,8734,8273
26933,17189,2016,9686,9321
26934,17191,2016,7332,6707
26935,17193,2016,6919,6464
26936,17195,2016,28851,27177
26937,17197,2016,362899,340783
26938,17199,2016,32459,30464
26939,17201,2016,141910,132448
26940,17203,2016,19433,18367
26941,18000,2016,3331821,3186420
26942,18001,2016,17057,16454
26943,18003,2016,181043,173422
26944,18005,2016,44497,43010
26945,18007,2016,4570,4379
26946,18009,2016,5341,5059
26947,18011,2016,34896,33733
26948,18013,2016,7531,7232
26949,18015,2016,10118,9695
26950,18017,2016,18065,17238
26951,18019,2016,60593,58105
26952,18021,2016,12399,11826
26953,18023,2016,17170,16512
26954,18025,2016,5003,4725
26955,18027,2016,15990,15432
26956,18029,2016,25622,24431
26957,18031,2016,14571,14059
26958,18033,2016,22257,21397
26959,18035,2016,55129,52342
26960,18037,2016,23421,22702
26961,18039,2016,108584,104854
26962,18041,2016,9358,8827
26963,18043,2016,41025,39369
26964,18045,2016,7977,7520
26965,18047,2016,11490,10998
26966,18049,2016,9896,9439
26967,18051,2016,19219,18532
26968,18053,2016,32170,30606
26969,18055,2016,13751,12864
26970,18057,2016,174686,169167
26971,18059,2016,38727,37281
26972,18061,2016,19976,19148
26973,18063,2016,85878,82920
26974,18065,2016,22136,21128
26975,18067,2016,38114,36365
26976,18069,2016,18707,17958
26977,18071,2016,22370,21563
26978,18073,2016,16585,15714
26979,18075,2016,9955,9510
26980,18077,2016,15300,14597
26981,18079,2016,13278,12656
26982,18081,2016,80340,77460
26983,18083,2016,19084,18261
26984,18085,2016,41542,40008
26985,18087,2016,19445,18784
26986,18089,2016,232420,217907
26987,18091,2016,48689,45863
26988,18093,2016,20611,19455
26989,18095,2016,59021,56085
26990,18097,2016,481919,460661
26991,18099,2016,24351,23451
26992,18101,2016,5155,4947
26993,18103,2016,16103,15351
26994,18105,2016,68053,64931
26995,18107,2016,19178,18450
26996,18109,2016,36074,34561
26997,18111,2016,7043,6655
26998,18113,2016,23354,22419
26999,18115,2016,3227,3072
27000,18117,2016,8888,8443
27001,18119,2016,9268,8759
27002,18121,2016,7273,6899
27003,18123,2016,9470,9044
27004,18125,2016,6337,6065
27005,18127,2016,86357,81990
27006,18129,2016,13465,12941
27007,18131,2016,6386,6104
27008,18133,2016,16619,15880
27009,18135,2016,12681,12118
27010,18137,2016,14078,13442
27011,18139,2016,8987,8654
27012,18141,2016,134247,128253
27013,18143,2016,10486,9984
27014,18145,2016,22980,22074
27015,18147,2016,10988,10543
27016,18149,2016,10869,10289
27017,18151,2016,20104,19379
27018,18153,2016,8707,8202
27019,18155,2016,5000,4759
27020,18157,2016,94482,90699
27021,18159,2016,8537,8213
27022,18161,2016,3641,3496
27023,18163,2016,93328,89539
27024,18165,2016,7276,6803
27025,18167,2016,49419,46792
27026,18169,2016,15493,14842
27027,18171,2016,4116,3919
27028,18173,2016,32516,31221
27029,18175,2016,13696,13078
27030,18177,2016,30980,29514
27031,18179,2016,14183,13685
27032,18181,2016,13658,13122
27033,18183,2016,17252,16591
27034,19000,2016,1703164,1642152
27035,19001,2016,4255,4131
27036,19003,2016,2227,2169
27037,19005,2016,7708,7329
27038,19007,2016,6190,5900
27039,19009,2016,3293,3185
27040,19011,2016,13666,13179
27041,19013,2016,69624,66425
27042,19015,2016,15193,14772
27043,19017,2016,13979,13483
27044,19019,2016,11259,10799
27045,19021,2016,11571,11167
27046,19023,2016,8070,7722
27047,19025,2016,4545,4375
27048,19027,2016,11337,11049
27049,19029,2016,7301,7065
27050,19031,2016,10914,10554
27051,19033,2016,23235,22408
27052,19035,2016,6353,6124
27053,19037,2016,6458,6175
27054,19039,2016,4855,4693
27055,19041,2016,8764,8429
27056,19043,2016,10354,9918
27057,19045,2016,23936,22765
27058,19047,2016,8479,8020
27059,19049,2016,46059,44856
27060,19051,2016,4311,4130
27061,19053,2016,4428,4287
27062,19055,2016,10782,10412
27063,19057,2016,20141,19155
27064,19059,2016,10354,9912
27065,19061,2016,54968,53029
27066,19063,2016,5624,5387
27067,19065,2016,10767,10293
27068,19067,2016,8735,8420
27069,19069,2016,5975,5770
27070,19071,2016,4009,3878
27071,19073,2016,5697,5520
27072,19075,2016,6669,6441
27073,19077,2016,5654,5452
27074,19079,2016,7178,6910
27075,19081,2016,6424,6252
27076,19083,2016,8617,8285
27077,19085,2016,7489,7238
27078,19087,2016,9612,9273
27079,19089,2016,5357,5166
27080,19091,2016,5415,5260
27081,19093,2016,4046,3944
27082,19095,2016,10613,10286
27083,19097,2016,11119,10658
27084,19099,2016,19345,18665
27085,19101,2016,9233,8897
27086,19103,2016,84759,82580
27087,19105,2016,10743,10287
27088,19107,2016,5349,5121
27089,19109,2016,8941,8709
27090,19111,2016,17549,16499
27091,19113,2016,119414,115074
27092,19115,2016,6134,5896
27093,19117,2016,4404,4266
27094,19119,2016,7125,6981
27095,19121,2016,8294,8002
27096,19123,2016,11859,11424
27097,19125,2016,17538,17014
27098,19127,2016,19234,18300
27099,19129,2016,7445,7176
27100,19131,2016,5911,5757
27101,19133,2016,4750,4558
27102,19135,2016,3978,3796
27103,19137,2016,5139,4959
27104,19139,2016,22548,21697
27105,19141,2016,8405,8174
27106,19143,2016,3662,3566
27107,19145,2016,6498,6176
27108,19147,2016,4992,4839
27109,19149,2016,15087,14705
27110,19151,2016,4340,4217
27111,19153,2016,258689,249790
27112,19155,2016,48517,46887
27113,19157,2016,10478,10122
27114,19159,2016,2621,2530
27115,19161,2016,5523,5359
27116,19163,2016,87175,83275
27117,19165,2016,6859,6659
27118,19167,2016,20796,20323
27119,19169,2016,57270,55939
27120,19171,2016,9818,9411
27121,19173,2016,3247,3152
27122,19175,2016,6549,6302
27123,19177,2016,3880,3739
27124,19179,2016,17981,16949
27125,19181,2016,27252,26388
27126,19183,2016,12421,12060
27127,19185,2016,2856,2749
27128,19187,2016,20538,19725
27129,19189,2016,5226,5046
27130,19191,2016,12125,11702
27131,19193,2016,56044,54065
27132,19195,2016,4292,4146
27133,19197,2016,6726,6452
27134,20000,2016,1491961,1431920
27135,20001,2016,6467,6108
27136,20003,2016,4193,4014
27137,20005,2016,7078,6639
27138,20007,2016,2538,2445
27139,20009,2016,14087,13457
27140,20011,2016,7160,6813
27141,20013,2016,5189,5001
27142,20015,2016,32340,30994
27143,20017,2016,1413,1364
27144,20019,2016,1547,1467
27145,20021,2016,10336,9879
27146,20023,2016,1351,1313
27147,20025,2016,1121,1090
27148,20027,2016,4053,3888
27149,20029,2016,4275,4100
27150,20031,2016,4303,4037
27151,20033,2016,975,945
27152,20035,2016,16985,16236
27153,20037,2016,19001,18087
27154,20039,2016,1298,1247
27155,20041,2016,9209,8803
27156,20043,2016,4294,4128
27157,20045,2016,65567,63255
27158,20047,2016,1662,1612
27159,20049,2016,1194,1135
27160,20051,2016,17090,16564
27161,20053,2016,2846,2737
27162,20055,2016,20245,19620
27163,20057,2016,17966,17399
27164,20059,2016,14291,13693
27165,20061,2016,12112,11431
27166,20063,2016,1458,1423
27167,20065,2016,1230,1176
27168,20067,2016,3792,3656
27169,20069,2016,3426,3348
27170,20071,2016,916,897
27171,20073,2016,3337,3175
27172,20075,2016,1650,1606
27173,20077,2016,2894,2791
27174,20079,2016,17283,16554
27175,20081,2016,2315,2255
27176,20083,2016,1034,1007
27177,20085,2016,7293,7041
27178,20087,2016,10262,9864
27179,20089,2016,1336,1279
27180,20091,2016,329826,319111
27181,20093,2016,2067,2002
27182,20095,2016,3544,3388
27183,20097,2016,1426,1387
27184,20099,2016,10782,10202
27185,20101,2016,814,789
27186,20103,2016,35945,34402
27187,20105,2016,1746,1686
27188,20107,2016,4362,4083
27189,20109,2016,1731,1687
27190,20111,2016,16897,16206
27191,20113,2016,16413,15897
27192,20115,2016,6148,5907
27193,20117,2016,5588,5419
27194,20119,2016,2388,2324
27195,20121,2016,17098,16389
27196,20123,2016,3712,3590
27197,20125,2016,16070,15088
27198,20127,2016,3065,2947
27199,20129,2016,1350,1298
27200,20131,2016,5923,5765
27201,20133,2016,6083,5648
27202,20135,2016,1429,1380
27203,20137,2016,2885,2815
27204,20139,2016,8094,7738
27205,20141,2016,2068,1998
27206,20143,2016,3177,3057
27207,20145,2016,3224,3118
27208,20147,2016,2870,2780
27209,20149,2016,12207,11782
27210,20151,2016,5128,4920
27211,20153,2016,1552,1515
27212,20155,2016,30273,28944
27213,20157,2016,2555,2485
27214,20159,2016,5329,5117
27215,20161,2016,35046,33861
27216,20163,2016,2681,2555
27217,20165,2016,1740,1671
27218,20167,2016,3589,3439
27219,20169,2016,30249,29124
27220,20171,2016,2900,2829
27221,20173,2016,248395,236886
27222,20175,2016,10278,9831
27223,20177,2016,92101,88415
27224,20179,2016,1456,1421
27225,20181,2016,2954,2857
27226,20183,2016,2043,1978
27227,20185,2016,2104,2027
27228,20187,2016,1075,1045
27229,20189,2016,2921,2806
27230,20191,2016,10981,10517
27231,20193,2016,4372,4252
27232,20195,2016,1483,1424
27233,20197,2016,3723,3590
27234,20199,2016,863,840
27235,20201,2016,3097,2996
27236,20203,2016,1211,1183
27237,20205,2016,4133,3886
27238,20207,2016,1624,1531
27239,20209,2016,76774,72523
27240,21000,2016,2015645,1914479
27241,21001,2016,7083,6622
27242,21003,2016,8853,8477
27243,21005,2016,11461,11006
27244,21007,2016,3641,3320
27245,21009,2016,18859,17985
27246,21011,2016,4758,4412
27247,21013,2016,8654,7869
27248,21015,2016,67283,64755
27249,21017,2016,9879,9416
27250,21019,2016,18542,17058
27251,21021,2016,12312,11711
27252,21023,2016,3831,3604
27253,21025,2016,3745,3381
27254,21027,2016,7736,7256
27255,21029,2016,40534,38873
27256,21031,2016,5161,4884
27257,21033,2016,5356,5067
27258,21035,2016,18694,17860
27259,21037,2016,48731,46893
27260,21039,2016,2565,2401
27261,21041,2016,5183,4930
27262,21043,2016,9934,8899
27263,21045,2016,6689,6371
27264,21047,2016,24889,23381
27265,21049,2016,17023,16215
27266,21051,2016,5449,4904
27267,21053,2016,3749,3470
27268,21055,2016,4022,3814
27269,21057,2016,2890,2728
27270,21059,2016,46692,44636
27271,21061,2016,4804,4511
27272,21063,2016,2096,1858
27273,21065,2016,5241,4936
27274,21067,2016,171498,165460
27275,21069,2016,5945,5579
27276,21071,2016,11447,10169
27277,21073,2016,24448,23466
27278,21075,2016,2066,1925
27279,21077,2016,3904,3717
27280,21079,2016,7527,7165
27281,21081,2016,11350,10806
27282,21083,2016,15305,14366
27283,21085,2016,10726,10015
27284,21087,2016,5002,4780
27285,21089,2016,13884,12698
27286,21091,2016,4040,3826
27287,21093,2016,47800,45688
27288,21095,2016,6738,5862
27289,21097,2016,8494,8099
27290,21099,2016,7903,7534
27291,21101,2016,21607,20594
27292,21103,2016,7927,7606
27293,21105,2016,1920,1807
27294,21107,2016,19637,18530
27295,21109,2016,4166,3841
27296,21111,2016,386769,369938
27297,21113,2016,25667,24677
27298,21115,2016,7010,6297
27299,21117,2016,84740,81306
27300,21119,2016,4556,4035
27301,21121,2016,9896,9115
27302,21123,2016,5900,5632
27303,21125,2016,23913,22450
27304,21127,2016,5039,4496
27305,21129,2016,1897,1714
27306,21131,2016,2789,2417
27307,21133,2016,6421,5634
27308,21135,2016,4742,4281
27309,21137,2016,9148,8599
27310,21139,2016,3687,3425
27311,21141,2016,11735,11225
27312,21143,2016,2961,2789
27313,21145,2016,29006,27354
27314,21147,2016,4600,4234
27315,21149,2016,4333,4127
27316,21151,2016,45115,43253
27317,21153,2016,3139,2525
27318,21155,2016,9402,9010
27319,21157,2016,14912,14058
27320,21159,2016,3083,2769
27321,21161,2016,7137,6687
27322,21163,2016,12092,11477
27323,21165,2016,2393,2188
27324,21167,2016,9891,9418
27325,21169,2016,4120,3934
27326,21171,2016,4603,4411
27327,21173,2016,11854,11101
27328,21175,2016,4485,4130
27329,21177,2016,11361,10540
27330,21179,2016,21706,20731
27331,21181,2016,3219,3036
27332,21183,2016,9524,8894
27333,21185,2016,31932,30862
27334,21187,2016,5490,5257
